policy_id,account_id,producer_id,policy_number,product_code,policy_status,effective_date,expiration_date,cancellation_date,cancellation_reason,updated_timestamp
1749,1749,1749,POL101749,LIABILITY,CANCELLED,2023-12-16,2024-12-15,2024-06-13,Underwriting Decision,2024-12-15 10:00:00
1750,1750,1750,POL101750,WORKCOMP,ACTIVE,2023-12-17,2024-12-16,,,2024-12-16 10:00:00
1751,1751,1751,POL101751,AUTO,EXPIRED,2023-12-18,2024-12-17,,,2024-12-17 10:00:00
1752,1752,1752,POL101752,HOME,CANCELLED,2023-12-19,2024-12-18,2024-06-16,Customer Request,2024-12-18 10:00:00
1753,1753,1753,POL101753,COMM,ACTIVE,2023-12-20,2024-12-19,,,2024-12-19 10:00:00
1754,1754,1754,POL101754,FIRE,EXPIRED,2023-12-21,2024-12-20,,,2024-12-20 10:00:00
1755,1755,1755,POL101755,MARINE,CANCELLED,2023-12-22,2024-12-21,2024-06-19,Underwriting Decision,2024-12-21 10:00:00
1756,1756,1756,POL101756,LIABILITY,ACTIVE,2023-12-23,2024-12-22,,,2024-12-22 10:00:00
1757,1757,1757,POL101757,WORKCOMP,EXPIRED,2023-12-24,2024-12-23,,,2024-12-23 10:00:00
1758,1758,1758,POL101758,AUTO,CANCELLED,2023-12-25,2024-12-24,2024-06-22,Underwriting Decision,2024-12-24 10:00:00
1759,1759,1759,POL101759,HOME,ACTIVE,2023-12-26,2024-12-25,,,2024-12-25 10:00:00
1760,1760,1760,POL101760,COMM,EXPIRED,2023-12-27,2024-12-26,,,2024-12-26 10:00:00
1761,1761,1761,POL101761,FIRE,CANCELLED,2023-12-28,2024-12-27,2024-06-25,Non-payment,2024-12-27 10:00:00
1762,1762,1762,POL101762,MARINE,ACTIVE,2023-12-29,2024-12-28,,,2024-12-28 10:00:00
1763,1763,1763,POL101763,LIABILITY,EXPIRED,2023-12-30,2024-12-29,,,2024-12-29 10:00:00
1764,1764,1764,POL101764,WORKCOMP,CANCELLED,2023-12-31,2024-12-30,2024-06-28,Underwriting Decision,2024-12-30 10:00:00
1765,1765,1765,POL101765,AUTO,ACTIVE,2024-01-01,2024-12-31,,,2024-12-31 10:00:00
1766,1766,1766,POL101766,HOME,EXPIRED,2024-01-02,2025-01-01,,,2025-01-01 10:00:00
1767,1767,1767,POL101767,COMM,CANCELLED,2024-01-03,2025-01-02,2024-07-01,Underwriting Decision,2025-01-02 10:00:00
1768,1768,1768,POL101768,FIRE,ACTIVE,2024-01-04,2025-01-03,,,2025-01-03 10:00:00
1769,1769,1769,POL101769,MARINE,EXPIRED,2024-01-05,2025-01-04,,,2025-01-04 10:00:00
1770,1770,1770,POL101770,LIABILITY,CANCELLED,2024-01-06,2025-01-05,2024-07-04,Customer Request,2025-01-05 10:00:00
1771,1771,1771,POL101771,WORKCOMP,ACTIVE,2024-01-07,2025-01-06,,,2025-01-06 10:00:00
1772,1772,1772,POL101772,AUTO,EXPIRED,2024-01-08,2025-01-07,,,2025-01-07 10:00:00
1773,1773,1773,POL101773,HOME,CANCELLED,2024-01-09,2025-01-08,2024-07-07,Customer Request,2025-01-08 10:00:00
1774,1774,1774,POL101774,COMM,ACTIVE,2024-01-10,2025-01-09,,,2025-01-09 10:00:00
1775,1775,1775,POL101775,FIRE,EXPIRED,2024-01-11,2025-01-10,,,2025-01-10 10:00:00
1776,1776,1776,POL101776,MARINE,CANCELLED,2024-01-12,2025-01-11,2024-07-10,Underwriting Decision,2025-01-11 10:00:00
1777,1777,1777,POL101777,LIABILITY,ACTIVE,2024-01-13,2025-01-12,,,2025-01-12 10:00:00
1778,1778,1778,POL101778,WORKCOMP,EXPIRED,2024-01-14,2025-01-13,,,2025-01-13 10:00:00
1779,1779,1779,POL101779,AUTO,CANCELLED,2024-01-15,2025-01-14,2024-07-13,Non-payment,2025-01-14 10:00:00
1780,1780,1780,POL101780,HOME,ACTIVE,2024-01-16,2025-01-15,,,2025-01-15 10:00:00
1781,1781,1781,POL101781,COMM,EXPIRED,2024-01-17,2025-01-16,,,2025-01-16 10:00:00
1782,1782,1782,POL101782,FIRE,CANCELLED,2024-01-18,2025-01-17,2024-07-16,Customer Request,2025-01-17 10:00:00
1783,1783,1783,POL101783,MARINE,ACTIVE,2024-01-19,2025-01-18,,,2025-01-18 10:00:00
1784,1784,1784,POL101784,LIABILITY,EXPIRED,2024-01-20,2025-01-19,,,2025-01-19 10:00:00
1785,1785,1785,POL101785,WORKCOMP,CANCELLED,2024-01-21,2025-01-20,2024-07-19,Customer Request,2025-01-20 10:00:00
1786,1786,1786,POL101786,AUTO,ACTIVE,2024-01-22,2025-01-21,,,2025-01-21 10:00:00
1787,1787,1787,POL101787,HOME,EXPIRED,2024-01-23,2025-01-22,,,2025-01-22 10:00:00
1788,1788,1788,POL101788,COMM,CANCELLED,2024-01-24,2025-01-23,2024-07-22,Non-payment,2025-01-23 10:00:00
1789,1789,1789,POL101789,FIRE,ACTIVE,2024-01-25,2025-01-24,,,2025-01-24 10:00:00
1790,1790,1790,POL101790,MARINE,EXPIRED,2024-01-26,2025-01-25,,,2025-01-25 10:00:00
1791,1791,1791,POL101791,LIABILITY,CANCELLED,2024-01-27,2025-01-26,2024-07-25,Customer Request,2025-01-26 10:00:00
1792,1792,1792,POL101792,WORKCOMP,ACTIVE,2024-01-28,2025-01-27,,,2025-01-27 10:00:00
1793,1793,1793,POL101793,AUTO,EXPIRED,2024-01-29,2025-01-28,,,2025-01-28 10:00:00
1794,1794,1794,POL101794,HOME,CANCELLED,2024-01-30,2025-01-29,2024-07-28,Underwriting Decision,2025-01-29 10:00:00
1795,1795,1795,POL101795,COMM,ACTIVE,2024-01-31,2025-01-30,,,2025-01-30 10:00:00
1796,1796,1796,POL101796,FIRE,EXPIRED,2024-02-01,2025-01-31,,,2025-01-31 10:00:00
1797,1797,1797,POL101797,MARINE,CANCELLED,2024-02-02,2025-02-01,2024-07-31,Underwriting Decision,2025-02-01 10:00:00
1798,1798,1798,POL101798,LIABILITY,ACTIVE,2024-02-03,2025-02-02,,,2025-02-02 10:00:00
1799,1799,1799,POL101799,WORKCOMP,EXPIRED,2024-02-04,2025-02-03,,,2025-02-03 10:00:00
1800,1800,1800,POL101800,AUTO,CANCELLED,2024-02-05,2025-02-04,2024-08-03,Underwriting Decision,2025-02-04 10:00:00
1801,1801,1801,POL101801,HOME,ACTIVE,2024-02-06,2025-02-05,,,2025-02-05 10:00:00
1802,1802,1802,POL101802,COMM,EXPIRED,2024-02-07,2025-02-06,,,2025-02-06 10:00:00
1803,1803,1803,POL101803,FIRE,CANCELLED,2024-02-08,2025-02-07,2024-08-06,Customer Request,2025-02-07 10:00:00
1804,1804,1804,POL101804,MARINE,ACTIVE,2024-02-09,2025-02-08,,,2025-02-08 10:00:00
1805,1805,1805,POL101805,LIABILITY,EXPIRED,2024-02-10,2025-02-09,,,2025-02-09 10:00:00
1806,1806,1806,POL101806,WORKCOMP,CANCELLED,2024-02-11,2025-02-10,2024-08-09,Customer Request,2025-02-10 10:00:00
1807,1807,1807,POL101807,AUTO,ACTIVE,2024-02-12,2025-02-11,,,2025-02-11 10:00:00
1808,1808,1808,POL101808,HOME,EXPIRED,2024-02-13,2025-02-12,,,2025-02-12 10:00:00
1809,1809,1809,POL101809,COMM,CANCELLED,2024-02-14,2025-02-13,2024-08-12,Customer Request,2025-02-13 10:00:00
1810,1810,1810,POL101810,FIRE,ACTIVE,2024-02-15,2025-02-14,,,2025-02-14 10:00:00
1811,1811,1811,POL101811,MARINE,EXPIRED,2024-02-16,2025-02-15,,,2025-02-15 10:00:00
1812,1812,1812,POL101812,LIABILITY,CANCELLED,2024-02-17,2025-02-16,2024-08-15,Customer Request,2025-02-16 10:00:00
1813,1813,1813,POL101813,WORKCOMP,ACTIVE,2024-02-18,2025-02-17,,,2025-02-17 10:00:00
1814,1814,1814,POL101814,AUTO,EXPIRED,2024-02-19,2025-02-18,,,2025-02-18 10:00:00
1815,1815,1815,POL101815,HOME,CANCELLED,2024-02-20,2025-02-19,2024-08-18,Underwriting Decision,2025-02-19 10:00:00
1816,1816,1816,POL101816,COMM,ACTIVE,2024-02-21,2025-02-20,,,2025-02-20 10:00:00
1817,1817,1817,POL101817,FIRE,EXPIRED,2024-02-22,2025-02-21,,,2025-02-21 10:00:00
1818,1818,1818,POL101818,MARINE,CANCELLED,2024-02-23,2025-02-22,2024-08-21,Non-payment,2025-02-22 10:00:00
1819,1819,1819,POL101819,LIABILITY,ACTIVE,2024-02-24,2025-02-23,,,2025-02-23 10:00:00
1820,1820,1820,POL101820,WORKCOMP,EXPIRED,2024-02-25,2025-02-24,,,2025-02-24 10:00:00
1821,1821,1821,POL101821,AUTO,CANCELLED,2024-02-26,2025-02-25,2024-08-24,Underwriting Decision,2025-02-25 10:00:00
1822,1822,1822,POL101822,HOME,ACTIVE,2024-02-27,2025-02-26,,,2025-02-26 10:00:00
1823,1823,1823,POL101823,COMM,EXPIRED,2024-02-28,2025-02-27,,,2025-02-27 10:00:00
1824,1824,1824,POL101824,FIRE,CANCELLED,2024-02-29,2025-02-28,2024-08-27,Customer Request,2025-02-28 10:00:00
1825,1825,1825,POL101825,MARINE,ACTIVE,2024-03-01,2025-03-01,,,2025-03-01 10:00:00
1826,1826,1826,POL101826,LIABILITY,EXPIRED,2024-03-02,2025-03-02,,,2025-03-02 10:00:00
1827,1827,1827,POL101827,WORKCOMP,CANCELLED,2024-03-03,2025-03-03,2024-08-30,Underwriting Decision,2025-03-03 10:00:00
1828,1828,1828,POL101828,AUTO,ACTIVE,2024-03-04,2025-03-04,,,2025-03-04 10:00:00
1829,1829,1829,POL101829,HOME,EXPIRED,2024-03-05,2025-03-05,,,2025-03-05 10:00:00
1830,1830,1830,POL101830,COMM,CANCELLED,2024-03-06,2025-03-06,2024-09-02,Non-payment,2025-03-06 10:00:00
1831,1831,1831,POL101831,FIRE,ACTIVE,2024-03-07,2025-03-07,,,2025-03-07 10:00:00
1832,1832,1832,POL101832,MARINE,EXPIRED,2024-03-08,2025-03-08,,,2025-03-08 10:00:00
1833,1833,1833,POL101833,LIABILITY,CANCELLED,2024-03-09,2025-03-09,2024-09-05,Underwriting Decision,2025-03-09 10:00:00
1834,1834,1834,POL101834,WORKCOMP,ACTIVE,2024-03-10,2025-03-10,,,2025-03-10 10:00:00
1835,1835,1835,POL101835,AUTO,EXPIRED,2024-03-11,2025-03-11,,,2025-03-11 10:00:00
1836,1836,1836,POL101836,HOME,CANCELLED,2024-03-12,2025-03-12,2024-09-08,Non-payment,2025-03-12 10:00:00
1837,1837,1837,POL101837,COMM,ACTIVE,2024-03-13,2025-03-13,,,2025-03-13 10:00:00
1838,1838,1838,POL101838,FIRE,EXPIRED,2024-03-14,2025-03-14,,,2025-03-14 10:00:00
1839,1839,1839,POL101839,MARINE,CANCELLED,2024-03-15,2025-03-15,2024-09-11,Customer Request,2025-03-15 10:00:00
1840,1840,1840,POL101840,LIABILITY,ACTIVE,2024-03-16,2025-03-16,,,2025-03-16 10:00:00
1841,1841,1841,POL101841,WORKCOMP,EXPIRED,2024-03-17,2025-03-17,,,2025-03-17 10:00:00
1842,1842,1842,POL101842,AUTO,CANCELLED,2024-03-18,2025-03-18,2024-09-14,Underwriting Decision,2025-03-18 10:00:00
1843,1843,1843,POL101843,HOME,ACTIVE,2024-03-19,2025-03-19,,,2025-03-19 10:00:00
1844,1844,1844,POL101844,COMM,EXPIRED,2024-03-20,2025-03-20,,,2025-03-20 10:00:00
1845,1845,1845,POL101845,FIRE,CANCELLED,2024-03-21,2025-03-21,2024-09-17,Underwriting Decision,2025-03-21 10:00:00
1846,1846,1846,POL101846,MARINE,ACTIVE,2024-03-22,2025-03-22,,,2025-03-22 10:00:00
1847,1847,1847,POL101847,LIABILITY,EXPIRED,2024-03-23,2025-03-23,,,2025-03-23 10:00:00
1848,1848,1848,POL101848,WORKCOMP,CANCELLED,2024-03-24,2025-03-24,2024-09-20,Underwriting Decision,2025-03-24 10:00:00
1849,1849,1849,POL101849,AUTO,ACTIVE,2024-03-25,2025-03-25,,,2025-03-25 10:00:00
1850,1850,1850,POL101850,HOME,EXPIRED,2024-03-26,2025-03-26,,,2025-03-26 10:00:00
1851,1851,1851,POL101851,COMM,CANCELLED,2024-03-27,2025-03-27,2024-09-23,Underwriting Decision,2025-03-27 10:00:00
1852,1852,1852,POL101852,FIRE,ACTIVE,2024-03-28,2025-03-28,,,2025-03-28 10:00:00
1853,1853,1853,POL101853,MARINE,EXPIRED,2024-03-29,2025-03-29,,,2025-03-29 10:00:00
1854,1854,1854,POL101854,LIABILITY,CANCELLED,2024-03-30,2025-03-30,2024-09-26,Customer Request,2025-03-30 10:00:00
1855,1855,1855,POL101855,WORKCOMP,ACTIVE,2024-03-31,2025-03-31,,,2025-03-31 10:00:00
1856,1856,1856,POL101856,AUTO,EXPIRED,2024-04-01,2025-04-01,,,2025-04-01 10:00:00
1857,1857,1857,POL101857,HOME,CANCELLED,2024-04-02,2025-04-02,2024-09-29,Non-payment,2025-04-02 10:00:00
1858,1858,1858,POL101858,COMM,ACTIVE,2024-04-03,2025-04-03,,,2025-04-03 10:00:00
1859,1859,1859,POL101859,FIRE,EXPIRED,2024-04-04,2025-04-04,,,2025-04-04 10:00:00
1860,1860,1860,POL101860,MARINE,CANCELLED,2024-04-05,2025-04-05,2024-10-02,Non-payment,2025-04-05 10:00:00
1861,1861,1861,POL101861,LIABILITY,ACTIVE,2024-04-06,2025-04-06,,,2025-04-06 10:00:00
1862,1862,1862,POL101862,WORKCOMP,EXPIRED,2024-04-07,2025-04-07,,,2025-04-07 10:00:00
1863,1863,1863,POL101863,AUTO,CANCELLED,2024-04-08,2025-04-08,2024-10-05,Underwriting Decision,2025-04-08 10:00:00
1864,1864,1864,POL101864,HOME,ACTIVE,2024-04-09,2025-04-09,,,2025-04-09 10:00:00
1865,1865,1865,POL101865,COMM,EXPIRED,2024-04-10,2025-04-10,,,2025-04-10 10:00:00
1866,1866,1866,POL101866,FIRE,CANCELLED,2024-04-11,2025-04-11,2024-10-08,Customer Request,2025-04-11 10:00:00
1867,1867,1867,POL101867,MARINE,ACTIVE,2024-04-12,2025-04-12,,,2025-04-12 10:00:00
1868,1868,1868,POL101868,LIABILITY,EXPIRED,2024-04-13,2025-04-13,,,2025-04-13 10:00:00
1869,1869,1869,POL101869,WORKCOMP,CANCELLED,2024-04-14,2025-04-14,2024-10-11,Non-payment,2025-04-14 10:00:00
1870,1870,1870,POL101870,AUTO,ACTIVE,2024-04-15,2025-04-15,,,2025-04-15 10:00:00
1871,1871,1871,POL101871,HOME,EXPIRED,2024-04-16,2025-04-16,,,2025-04-16 10:00:00
1872,1872,1872,POL101872,COMM,CANCELLED,2024-04-17,2025-04-17,2024-10-14,Non-payment,2025-04-17 10:00:00
1873,1873,1873,POL101873,FIRE,ACTIVE,2024-04-18,2025-04-18,,,2025-04-18 10:00:00
1874,1874,1874,POL101874,MARINE,EXPIRED,2024-04-19,2025-04-19,,,2025-04-19 10:00:00
1875,1875,1875,POL101875,LIABILITY,CANCELLED,2024-04-20,2025-04-20,2024-10-17,Non-payment,2025-04-20 10:00:00
1876,1876,1876,POL101876,WORKCOMP,ACTIVE,2024-04-21,2025-04-21,,,2025-04-21 10:00:00
1877,1877,1877,POL101877,AUTO,EXPIRED,2024-04-22,2025-04-22,,,2025-04-22 10:00:00
1878,1878,1878,POL101878,HOME,CANCELLED,2024-04-23,2025-04-23,2024-10-20,Non-payment,2025-04-23 10:00:00
1879,1879,1879,POL101879,COMM,ACTIVE,2024-04-24,2025-04-24,,,2025-04-24 10:00:00
1880,1880,1880,POL101880,FIRE,EXPIRED,2024-04-25,2025-04-25,,,2025-04-25 10:00:00
1881,1881,1881,POL101881,MARINE,CANCELLED,2024-04-26,2025-04-26,2024-10-23,Non-payment,2025-04-26 10:00:00
1882,1882,1882,POL101882,LIABILITY,ACTIVE,2024-04-27,2025-04-27,,,2025-04-27 10:00:00
1883,1883,1883,POL101883,WORKCOMP,EXPIRED,2024-04-28,2025-04-28,,,2025-04-28 10:00:00
1884,1884,1884,POL101884,AUTO,CANCELLED,2024-04-29,2025-04-29,2024-10-26,Non-payment,2025-04-29 10:00:00
1885,1885,1885,POL101885,HOME,ACTIVE,2024-04-30,2025-04-30,,,2025-04-30 10:00:00
1886,1886,1886,POL101886,COMM,EXPIRED,2024-05-01,2025-05-01,,,2025-05-01 10:00:00
1887,1887,1887,POL101887,FIRE,CANCELLED,2024-05-02,2025-05-02,2024-10-29,Customer Request,2025-05-02 10:00:00
1888,1888,1888,POL101888,MARINE,ACTIVE,2024-05-03,2025-05-03,,,2025-05-03 10:00:00
1889,1889,1889,POL101889,LIABILITY,EXPIRED,2024-05-04,2025-05-04,,,2025-05-04 10:00:00
1890,1890,1890,POL101890,WORKCOMP,CANCELLED,2024-05-05,2025-05-05,2024-11-01,Underwriting Decision,2025-05-05 10:00:00
1891,1891,1891,POL101891,AUTO,ACTIVE,2024-05-06,2025-05-06,,,2025-05-06 10:00:00
1892,1892,1892,POL101892,HOME,EXPIRED,2024-05-07,2025-05-07,,,2025-05-07 10:00:00
1893,1893,1893,POL101893,COMM,CANCELLED,2024-05-08,2025-05-08,2024-11-04,Non-payment,2025-05-08 10:00:00
1894,1894,1894,POL101894,FIRE,ACTIVE,2024-05-09,2025-05-09,,,2025-05-09 10:00:00
1895,1895,1895,POL101895,MARINE,EXPIRED,2024-05-10,2025-05-10,,,2025-05-10 10:00:00
1896,1896,1896,POL101896,LIABILITY,CANCELLED,2024-05-11,2025-05-11,2024-11-07,Customer Request,2025-05-11 10:00:00
1897,1897,1897,POL101897,WORKCOMP,ACTIVE,2024-05-12,2025-05-12,,,2025-05-12 10:00:00
1898,1898,1898,POL101898,AUTO,EXPIRED,2024-05-13,2025-05-13,,,2025-05-13 10:00:00
1899,1899,1899,POL101899,HOME,CANCELLED,2024-05-14,2025-05-14,2024-11-10,Customer Request,2025-05-14 10:00:00
1900,1900,1900,POL101900,COMM,ACTIVE,2024-05-15,2025-05-15,,,2025-05-15 10:00:00
1901,1901,1901,POL101901,FIRE,EXPIRED,2024-05-16,2025-05-16,,,2025-05-16 10:00:00
1902,1902,1902,POL101902,MARINE,CANCELLED,2024-05-17,2025-05-17,2024-11-13,Underwriting Decision,2025-05-17 10:00:00
1903,1903,1903,POL101903,LIABILITY,ACTIVE,2024-05-18,2025-05-18,,,2025-05-18 10:00:00
1904,1904,1904,POL101904,WORKCOMP,EXPIRED,2024-05-19,2025-05-19,,,2025-05-19 10:00:00
1905,1905,1905,POL101905,AUTO,CANCELLED,2024-05-20,2025-05-20,2024-11-16,Underwriting Decision,2025-05-20 10:00:00
1906,1906,1906,POL101906,HOME,ACTIVE,2024-05-21,2025-05-21,,,2025-05-21 10:00:00
1907,1907,1907,POL101907,COMM,EXPIRED,2024-05-22,2025-05-22,,,2025-05-22 10:00:00
1908,1908,1908,POL101908,FIRE,CANCELLED,2024-05-23,2025-05-23,2024-11-19,Non-payment,2025-05-23 10:00:00
1909,1909,1909,POL101909,MARINE,ACTIVE,2024-05-24,2025-05-24,,,2025-05-24 10:00:00
1910,1910,1910,POL101910,LIABILITY,EXPIRED,2024-05-25,2025-05-25,,,2025-05-25 10:00:00
1911,1911,1911,POL101911,WORKCOMP,CANCELLED,2024-05-26,2025-05-26,2024-11-22,Underwriting Decision,2025-05-26 10:00:00
1912,1912,1912,POL101912,AUTO,ACTIVE,2024-05-27,2025-05-27,,,2025-05-27 10:00:00
1913,1913,1913,POL101913,HOME,EXPIRED,2024-05-28,2025-05-28,,,2025-05-28 10:00:00
1914,1914,1914,POL101914,COMM,CANCELLED,2024-05-29,2025-05-29,2024-11-25,Underwriting Decision,2025-05-29 10:00:00
1915,1915,1915,POL101915,FIRE,ACTIVE,2024-05-30,2025-05-30,,,2025-05-30 10:00:00
1916,1916,1916,POL101916,MARINE,EXPIRED,2024-05-31,2025-05-31,,,2025-05-31 10:00:00
1917,1917,1917,POL101917,LIABILITY,CANCELLED,2024-06-01,2025-06-01,2024-11-28,Customer Request,2025-06-01 10:00:00
1918,1918,1918,POL101918,WORKCOMP,ACTIVE,2024-06-02,2025-06-02,,,2025-06-02 10:00:00
1919,1919,1919,POL101919,AUTO,EXPIRED,2024-06-03,2025-06-03,,,2025-06-03 10:00:00
1920,1920,1920,POL101920,HOME,CANCELLED,2024-06-04,2025-06-04,2024-12-01,Customer Request,2025-06-04 10:00:00
1921,1921,1921,POL101921,COMM,ACTIVE,2024-06-05,2025-06-05,,,2025-06-05 10:00:00
1922,1922,1922,POL101922,FIRE,EXPIRED,2024-06-06,2025-06-06,,,2025-06-06 10:00:00
1923,1923,1923,POL101923,MARINE,CANCELLED,2024-06-07,2025-06-07,2024-12-04,Customer Request,2025-06-07 10:00:00
1924,1924,1924,POL101924,LIABILITY,ACTIVE,2024-06-08,2025-06-08,,,2025-06-08 10:00:00
1925,1925,1925,POL101925,WORKCOMP,EXPIRED,2024-06-09,2025-06-09,,,2025-06-09 10:00:00
1926,1926,1926,POL101926,AUTO,CANCELLED,2024-06-10,2025-06-10,2024-12-07,Non-payment,2025-06-10 10:00:00
1927,1927,1927,POL101927,HOME,ACTIVE,2024-06-11,2025-06-11,,,2025-06-11 10:00:00
1928,1928,1928,POL101928,COMM,EXPIRED,2024-06-12,2025-06-12,,,2025-06-12 10:00:00
1929,1929,1929,POL101929,FIRE,CANCELLED,2024-06-13,2025-06-13,2024-12-10,Non-payment,2025-06-13 10:00:00
1930,1930,1930,POL101930,MARINE,ACTIVE,2024-06-14,2025-06-14,,,2025-06-14 10:00:00
1931,1931,1931,POL101931,LIABILITY,EXPIRED,2024-06-15,2025-06-15,,,2025-06-15 10:00:00
1932,1932,1932,POL101932,WORKCOMP,CANCELLED,2024-06-16,2025-06-16,2024-12-13,Underwriting Decision,2025-06-16 10:00:00
1933,1933,1933,POL101933,AUTO,ACTIVE,2024-06-17,2025-06-17,,,2025-06-17 10:00:00
1934,1934,1934,POL101934,HOME,EXPIRED,2024-06-18,2025-06-18,,,2025-06-18 10:00:00
1935,1935,1935,POL101935,COMM,CANCELLED,2024-06-19,2025-06-19,2024-12-16,Underwriting Decision,2025-06-19 10:00:00
1936,1936,1936,POL101936,FIRE,ACTIVE,2024-06-20,2025-06-20,,,2025-06-20 10:00:00
1937,1937,1937,POL101937,MARINE,EXPIRED,2024-06-21,2025-06-21,,,2025-06-21 10:00:00
1938,1938,1938,POL101938,LIABILITY,CANCELLED,2024-06-22,2025-06-22,2024-12-19,Non-payment,2025-06-22 10:00:00
1939,1939,1939,POL101939,WORKCOMP,ACTIVE,2024-06-23,2025-06-23,,,2025-06-23 10:00:00
1940,1940,1940,POL101940,AUTO,EXPIRED,2024-06-24,2025-06-24,,,2025-06-24 10:00:00
1941,1941,1941,POL101941,HOME,CANCELLED,2024-06-25,2025-06-25,2024-12-22,Non-payment,2025-06-25 10:00:00
1942,1942,1942,POL101942,COMM,ACTIVE,2024-06-26,2025-06-26,,,2025-06-26 10:00:00
1943,1943,1943,POL101943,FIRE,EXPIRED,2024-06-27,2025-06-27,,,2025-06-27 10:00:00
1944,1944,1944,POL101944,MARINE,CANCELLED,2024-06-28,2025-06-28,2024-12-25,Customer Request,2025-06-28 10:00:00
1945,1945,1945,POL101945,LIABILITY,ACTIVE,2024-06-29,2025-06-29,,,2025-06-29 10:00:00
1946,1946,1946,POL101946,WORKCOMP,EXPIRED,2024-06-30,2025-06-30,,,2025-06-30 10:00:00
1947,1947,1947,POL101947,AUTO,CANCELLED,2024-07-01,2025-07-01,2024-12-28,Non-payment,2025-07-01 10:00:00
1948,1948,1948,POL101948,HOME,ACTIVE,2024-07-02,2025-07-02,,,2025-07-02 10:00:00
1949,1949,1949,POL101949,COMM,EXPIRED,2024-07-03,2025-07-03,,,2025-07-03 10:00:00
1950,1950,1950,POL101950,FIRE,CANCELLED,2024-07-04,2025-07-04,2024-12-31,Non-payment,2025-07-04 10:00:00
1951,1951,1951,POL101951,MARINE,ACTIVE,2024-07-05,2025-07-05,,,2025-07-05 10:00:00
1952,1952,1952,POL101952,LIABILITY,EXPIRED,2024-07-06,2025-07-06,,,2025-07-06 10:00:00
1953,1953,1953,POL101953,WORKCOMP,CANCELLED,2024-07-07,2025-07-07,2025-01-03,Underwriting Decision,2025-07-07 10:00:00
1954,1954,1954,POL101954,AUTO,ACTIVE,2024-07-08,2025-07-08,,,2025-07-08 10:00:00
1955,1955,1955,POL101955,HOME,EXPIRED,2024-07-09,2025-07-09,,,2025-07-09 10:00:00
1956,1956,1956,POL101956,COMM,CANCELLED,2024-07-10,2025-07-10,2025-01-06,Underwriting Decision,2025-07-10 10:00:00
1957,1957,1957,POL101957,FIRE,ACTIVE,2024-07-11,2025-07-11,,,2025-07-11 10:00:00
1958,1958,1958,POL101958,MARINE,EXPIRED,2024-07-12,2025-07-12,,,2025-07-12 10:00:00
1959,1959,1959,POL101959,LIABILITY,CANCELLED,2024-07-13,2025-07-13,2025-01-09,Customer Request,2025-07-13 10:00:00
1960,1960,1960,POL101960,WORKCOMP,ACTIVE,2024-07-14,2025-07-14,,,2025-07-14 10:00:00
1961,1961,1961,POL101961,AUTO,EXPIRED,2024-07-15,2025-07-15,,,2025-07-15 10:00:00
1962,1962,1962,POL101962,HOME,CANCELLED,2024-07-16,2025-07-16,2025-01-12,Non-payment,2025-07-16 10:00:00
1963,1963,1963,POL101963,COMM,ACTIVE,2024-07-17,2025-07-17,,,2025-07-17 10:00:00
1964,1964,1964,POL101964,FIRE,EXPIRED,2024-07-18,2025-07-18,,,2025-07-18 10:00:00
1965,1965,1965,POL101965,MARINE,CANCELLED,2024-07-19,2025-07-19,2025-01-15,Underwriting Decision,2025-07-19 10:00:00
1966,1966,1966,POL101966,LIABILITY,ACTIVE,2024-07-20,2025-07-20,,,2025-07-20 10:00:00
1967,1967,1967,POL101967,WORKCOMP,EXPIRED,2024-07-21,2025-07-21,,,2025-07-21 10:00:00
1968,1968,1968,POL101968,AUTO,CANCELLED,2024-07-22,2025-07-22,2025-01-18,Non-payment,2025-07-22 10:00:00
1969,1969,1969,POL101969,HOME,ACTIVE,2024-07-23,2025-07-23,,,2025-07-23 10:00:00
1970,1970,1970,POL101970,COMM,EXPIRED,2024-07-24,2025-07-24,,,2025-07-24 10:00:00
1971,1971,1971,POL101971,FIRE,CANCELLED,2024-07-25,2025-07-25,2025-01-21,Non-payment,2025-07-25 10:00:00
1972,1972,1972,POL101972,MARINE,ACTIVE,2024-07-26,2025-07-26,,,2025-07-26 10:00:00
1973,1973,1973,POL101973,LIABILITY,EXPIRED,2024-07-27,2025-07-27,,,2025-07-27 10:00:00
1974,1974,1974,POL101974,WORKCOMP,CANCELLED,2024-07-28,2025-07-28,2025-01-24,Customer Request,2025-07-28 10:00:00
1975,1975,1975,POL101975,AUTO,ACTIVE,2024-07-29,2025-07-29,,,2025-07-29 10:00:00
1976,1976,1976,POL101976,HOME,EXPIRED,2024-07-30,2025-07-30,,,2025-07-30 10:00:00
1977,1977,1977,POL101977,COMM,CANCELLED,2024-07-31,2025-07-31,2025-01-27,Non-payment,2025-07-31 10:00:00
1978,1978,1978,POL101978,FIRE,ACTIVE,2024-08-01,2025-08-01,,,2025-08-01 10:00:00
1979,1979,1979,POL101979,MARINE,EXPIRED,2024-08-02,2025-08-02,,,2025-08-02 10:00:00
1980,1980,1980,POL101980,LIABILITY,CANCELLED,2024-08-03,2025-08-03,2025-01-30,Customer Request,2025-08-03 10:00:00
1981,1981,1981,POL101981,WORKCOMP,ACTIVE,2024-08-04,2025-08-04,,,2025-08-04 10:00:00
1982,1982,1982,POL101982,AUTO,EXPIRED,2024-08-05,2025-08-05,,,2025-08-05 10:00:00
